LN_Ra_,LN_St_,LN_Re_,LN_LbyD_,LN_Fo_,LN_MF_
21.07434457,2.833213344,8.411832676,1.609437912,-1.443692364,-1.272965676
21.07434457,2.833213344,8.411832676,1.609437912,-1.43127561,-1.255266099
21.07434457,2.833213344,8.411832676,1.609437912,-1.417986378,-1.237874356
21.07434457,2.833213344,8.411832676,1.609437912,-1.407345571,-1.220779923
21.07434457,2.833213344,8.411832676,1.609437912,-1.396705386,-1.203972804
21.07434457,2.833213344,8.411832676,1.609437912,-1.385185542,-1.187443502
21.07434457,2.833213344,8.411832676,1.609437912,-1.37477734,-1.171182982
21.07434457,2.833213344,8.411832676,1.609437912,-1.364800032,-1.15518264
21.07434457,2.833213344,8.411832676,1.609437912,-1.353960108,-1.139434283
21.07434457,2.833213344,8.411832676,1.609437912,-1.344293065,-1.123930097
21.07434457,2.833213344,8.411832676,1.609437912,-1.335032765,-1.108662625
21.07434457,2.833213344,8.411832676,1.609437912,-1.325027471,-1.093624747
21.07434457,2.833213344,8.411832676,1.609437912,-1.315943069,-1.078809661
21.07434457,2.833213344,8.411832676,1.609437912,-1.307347907,-1.064210862
21.07434457,2.833213344,8.411832676,1.609437912,-1.298220054,-1.049822124
21.07434457,2.833213344,8.411832676,1.609437912,-1.289675142,-1.03563749
21.07434457,2.833213344,8.411832676,1.609437912,-1.281103376,-1.021651248
21.07434457,2.833213344,8.411832676,1.609437912,-1.27250606,-1.007857925
21.07434457,2.833213344,8.411832676,1.609437912,-1.26417717,-0.994252273
21.07434457,2.833213344,8.411832676,1.609437912,-1.255820305,-0.980829253
21.07434457,2.833213344,8.411832676,1.609437912,-1.247724655,-0.967584026
21.07434457,2.833213344,8.411832676,1.609437912,-1.239694019,-0.954511945
21.07434457,2.833213344,8.411832676,1.609437912,-1.232483362,-0.94160854
21.07434457,2.833213344,8.411832676,1.609437912,-1.225230469,-0.928869514
21.07434457,2.833213344,8.411832676,1.609437912,-1.218216178,-0.916290732
21.07434457,2.833213344,8.411832676,1.609437912,-1.211343298,-0.903868212
21.07434457,2.833213344,8.411832676,1.609437912,-1.204517333,-0.891598119
21.07434457,2.833213344,8.411832676,1.609437912,-1.197920278,-0.879476759
21.07434457,2.833213344,8.411832676,1.609437912,-1.191638679,-0.867500568
21.07434457,2.833213344,8.411832676,1.609437912,-1.185486484,-0.85566611
21.07434457,2.833213344,8.411832676,1.609437912,-1.179371906,-0.84397007
21.07434457,2.833213344,8.411832676,1.609437912,-1.173383597,-0.832409248
21.07434457,2.833213344,8.411832676,1.609437912,-1.16751952,-0.820980552
21.07434457,2.833213344,8.411832676,1.609437912,-1.161777708,-0.809680997
21.07434457,2.833213344,8.411832676,1.609437912,-1.156068677,-0.798507696
21.07434457,2.833213344,8.411832676,1.609437912,-1.150479143,-0.78745786
21.07434457,2.833213344,8.411832676,1.609437912,-1.144920678,-0.776528789
21.07434457,2.833213344,8.411832676,1.609437912,-1.139392939,-0.765717873
21.07434457,2.833213344,8.411832676,1.609437912,-1.134066923,-0.755022584
21.07434457,2.833213344,8.411832676,1.609437912,-1.128769124,-0.744440475
21.07434457,2.833213344,8.411832676,1.609437912,-1.123584022,-0.733969175
21.07434457,2.833213344,8.411832676,1.609437912,-1.118594371,-0.723606388
21.07434457,2.833213344,8.411832676,1.609437912,-1.113545555,-0.713349888
21.07434457,2.833213344,8.411832676,1.609437912,-1.108689144,-0.703197516
21.07434457,2.833213344,8.411832676,1.609437912,-1.103856204,-0.693147181
21.07434457,2.833213344,8.411832676,1.609437912,-1.099046509,-0.68319685
21.07434457,2.833213344,8.411832676,1.609437912,-1.094342172,-0.673344553
21.07434457,2.833213344,8.411832676,1.609437912,-1.089823783,-0.663588378
21.07434457,2.833213344,8.411832676,1.609437912,-1.085244121,-0.653926467
21.07434457,2.833213344,8.411832676,1.609437912,-1.080766563,-0.644357016
21.07434457,2.833213344,8.411832676,1.609437912,-1.076308963,-0.634878272
21.07434457,2.833213344,8.411832676,1.609437912,-1.071951658,-0.625488532
21.07434457,2.833213344,8.411832676,1.609437912,-1.067693426,-0.616186139
21.07434457,2.833213344,8.411832676,1.609437912,-1.06337342,-0.606969484
21.07434457,2.833213344,8.411832676,1.609437912,-1.059230978,-0.597837001
21.07434457,2.833213344,8.411832676,1.609437912,-1.055026457,-0.588787165
21.07434457,2.833213344,8.411832676,1.609437912,-1.05099722,-0.579818495
21.07434457,2.833213344,8.411832676,1.609437912,-1.046905626,-0.570929548
21.07434457,2.833213344,8.411832676,1.609437912,-1.042908912,-0.562118918
21.07434457,2.833213344,8.411832676,1.609437912,-1.038928108,-0.553385238
21.07434457,2.833213344,8.411832676,1.609437912,-1.034963088,-0.544727175
21.07434457,2.833213344,8.411832676,1.609437912,-1.030936445,-0.536143432
21.07434457,2.833213344,8.411832676,1.609437912,-1.026848983,-0.527632742
21.07434457,2.833213344,8.411832676,1.609437912,-1.022778161,-0.519193873
21.07434457,2.833213344,8.411832676,1.609437912,-1.018647504,-0.510825624
21.07434457,2.833213344,8.411832676,1.609437912,-1.014609865,-0.502526821
21.07434457,2.833213344,8.411832676,1.609437912,-1.010437028,-0.494296322
21.07434457,2.833213344,8.411832676,1.609437912,-1.006281531,-0.486133011
21.07434457,2.833213344,8.411832676,1.609437912,-1.002068147,-0.478035801
21.07434457,2.833213344,8.411832676,1.609437912,-0.997872442,-0.470003629
21.07434457,2.833213344,8.411832676,1.609437912,-0.993619815,-0.46203546
21.07434457,2.833213344,8.411832676,1.609437912,-0.989385196,-0.45413028
21.07434457,2.833213344,8.411832676,1.609437912,-0.985020799,-0.446287103
21.07434457,2.833213344,8.411832676,1.609437912,-0.980748862,-0.438504962
21.07434457,2.833213344,8.411832676,1.609437912,-0.976348738,-0.430782916
21.07434457,2.833213344,8.411832676,1.609437912,-0.971895038,-0.423120043
21.07434457,2.833213344,8.411832676,1.609437912,-0.967461086,-0.415515444
21.07434457,2.833213344,8.411832676,1.609437912,-0.962974502,-0.407968238
21.07434457,2.833213344,8.411832676,1.609437912,-0.95843608,-0.400477567
21.07434457,2.833213344,8.411832676,1.609437912,-0.953846613,-0.393042588
21.07434457,2.833213344,8.411832676,1.609437912,-0.949278113,-0.385662481
21.07434457,2.833213344,8.411832676,1.609437912,-0.94473039,-0.378336441
21.07434457,2.833213344,8.411832676,1.609437912,-0.940132681,-0.371063681
21.07434457,2.833213344,8.411832676,1.609437912,-0.935556014,-0.363843433
21.07434457,2.833213344,8.411832676,1.609437912,-0.931000197,-0.356674944
21.07434457,2.833213344,8.411832676,1.609437912,-0.926325824,-0.349557476
21.07434457,2.833213344,8.411832676,1.609437912,-0.921603921,-0.342490309
21.07434457,2.833213344,8.411832676,1.609437912,-0.91690421,-0.335472736
21.07434457,2.833213344,8.411832676,1.609437912,-0.912157855,-0.328504067
21.07434457,2.833213344,8.411832676,1.609437912,-0.907433922,-0.321583624
21.07434457,2.833213344,8.411832676,1.609437912,-0.902664221,-0.314710745
21.07434457,2.833213344,8.411832676,1.609437912,-0.897917162,-0.30788478
21.07434457,2.833213344,8.411832676,1.609437912,-0.893192531,-0.301105093
21.07434457,2.833213344,8.411832676,1.609437912,-0.888356087,-0.294371061
21.07434457,2.833213344,8.411832676,1.609437912,-0.883476236,-0.287682072
21.07434457,2.833213344,8.411832676,1.609437912,-0.878620081,-0.28103753
21.07434457,2.833213344,8.411832676,1.609437912,-0.873787395,-0.274436846
21.07434457,2.833213344,8.411832676,1.609437912,-0.868912229,-0.267879445
21.07434457,2.833213344,8.411832676,1.609437912,-0.863929919,-0.261364764
21.07434457,2.833213344,8.411832676,1.609437912,-0.858972309,-0.25489225
21.07434457,2.833213344,8.411832676,1.609437912,-0.853974408,-0.248461359
21.07434457,2.833213344,8.411832676,1.609437912,-0.849001362,-0.242071561
21.07434457,2.833213344,8.411832676,1.609437912,-0.84398882,-0.235722334
21.07434457,2.833213344,8.411832676,1.609437912,-0.838937497,-0.229413164
21.07434457,2.833213344,8.411832676,1.609437912,-0.833848104,-0.223143551
21.07434457,2.833213344,8.411832676,1.609437912,-0.828721348,-0.216913002
21.07434457,2.833213344,8.411832676,1.609437912,-0.823557934,-0.210721031
21.07434457,2.833213344,8.411832676,1.609437912,-0.818358561,-0.204567166
21.07434457,2.833213344,8.411832676,1.609437912,-0.813123926,-0.198450939
21.07434457,2.833213344,8.411832676,1.609437912,-0.80785472,-0.192371893
21.07434457,2.833213344,8.411832676,1.609437912,-0.802490132,-0.186329578
21.07434457,2.833213344,8.411832676,1.609437912,-0.797093001,-0.180323554
21.07434457,2.833213344,8.411832676,1.609437912,-0.791664007,-0.174353387
21.07434457,2.833213344,8.411832676,1.609437912,-0.78614332,-0.168418652
21.07434457,2.833213344,8.411832676,1.609437912,-0.780592778,-0.162518929
21.07434457,2.833213344,8.411832676,1.609437912,-0.774953215,-0.15665381
21.07434457,2.833213344,8.411832676,1.609437912,-0.7692263,-0.15082289
21.07434457,2.833213344,8.411832676,1.609437912,-0.763472852,-0.145025772
21.07434457,2.833213344,8.411832676,1.609437912,-0.757575913,-0.139262067
21.07434457,2.833213344,8.411832676,1.609437912,-0.751596646,-0.133531393
21.07434457,2.833213344,8.411832676,1.609437912,-0.745594822,-0.127833372
21.07434457,2.833213344,8.411832676,1.609437912,-0.739397831,-0.122167634
21.07434457,2.833213344,8.411832676,1.609437912,-0.733124249,-0.116533816
21.07434457,2.833213344,8.411832676,1.609437912,-0.726775747,-0.110931561
21.07434457,2.833213344,8.411832676,1.609437912,-0.720297348,-0.105360516
21.07434457,2.833213344,8.411832676,1.609437912,-0.713635549,-0.099820335
21.07434457,2.833213344,8.411832676,1.609437912,-0.706850159,-0.094310679
21.07434457,2.833213344,8.411832676,1.609437912,-0.699888476,-0.088831214
21.07434457,2.833213344,8.411832676,1.609437912,-0.692699373,-0.083381609
21.07434457,2.833213344,8.411832676,1.609437912,-0.685397465,-0.077961541
21.07434457,2.833213344,8.411832676,1.609437912,-0.677822704,-0.072570693
21.07434457,2.833213344,8.411832676,1.609437912,-0.670035513,-0.06720875
21.07434457,2.833213344,8.411832676,1.609437912,-0.661880961,-0.061875404
21.07434457,2.833213344,8.411832676,1.609437912,-0.653421439,-0.056570351
21.07434457,2.833213344,8.411832676,1.609437912,-0.644612669,-0.051293294
21.07434457,2.833213344,8.411832676,1.609437912,-0.635360361,-0.046043939
21.07434457,2.833213344,8.411832676,1.609437912,-0.625574382,-0.040821995
21.07434457,2.833213344,8.411832676,1.609437912,-0.615067123,-0.035627178
21.07434457,2.833213344,8.411832676,1.609437912,-0.603710854,-0.030459207
21.07434457,2.833213344,8.411832676,1.609437912,-0.591336256,-0.025317808
21.07434457,2.833213344,8.411832676,1.609437912,-0.577441993,-0.020202707
21.07434457,2.833213344,8.411832676,1.609437912,-0.561512582,-0.015113638
21.07434457,2.833213344,8.411832676,1.609437912,-0.542602998,-0.010050336
21.07434457,2.833213344,8.411832676,1.609437912,-0.519724497,-0.005012542
21.07434457,2.833213344,8.411832676,1.609437912,-0.487256186,6.66134E-16
21.13150298,2.890371758,8.411832676,1.609437912,-3.37292774,-5.298317367
21.13150298,2.890371758,8.411832676,1.609437912,-3.116890648,-4.605170186
21.13150298,2.890371758,8.411832676,1.609437912,-2.949932303,-4.199705078
21.13150298,2.890371758,8.411832676,1.609437912,-2.832324813,-3.912023005
21.13150298,2.890371758,8.411832676,1.609437912,-2.74667985,-3.688879454
21.13150298,2.890371758,8.411832676,1.609437912,-2.671774112,-3.506557897
21.13150298,2.890371758,8.411832676,1.609437912,-2.610680513,-3.352407217
21.13150298,2.890371758,8.411832676,1.609437912,-2.556297473,-3.218875825
21.13150298,2.890371758,8.411832676,1.609437912,-2.504382702,-3.101092789
21.13150298,2.890371758,8.411832676,1.609437912,-2.458246019,-2.995732274
21.13150298,2.890371758,8.411832676,1.609437912,-2.417849236,-2.900422094
21.13150298,2.890371758,8.411832676,1.609437912,-2.378723699,-2.813410717
21.13150298,2.890371758,8.411832676,1.609437912,-2.341644572,-2.733368009
21.13150298,2.890371758,8.411832676,1.609437912,-2.306998099,-2.659260037
21.13150298,2.890371758,8.411832676,1.609437912,-2.275656114,-2.590267165
21.13150298,2.890371758,8.411832676,1.609437912,-2.244486131,-2.525728644
21.13150298,2.890371758,8.411832676,1.609437912,-2.215773572,-2.465104022
21.13150298,2.890371758,8.411832676,1.609437912,-2.188845991,-2.407945609
21.13150298,2.890371758,8.411832676,1.609437912,-2.163103919,-2.353878387
21.13150298,2.890371758,8.411832676,1.609437912,-2.138709577,-2.302585093
21.13150298,2.890371758,8.411832676,1.609437912,-2.115353215,-2.253794929
21.13150298,2.890371758,8.411832676,1.609437912,-2.092529944,-2.207274913
21.13150298,2.890371758,8.411832676,1.609437912,-2.070215973,-2.162823151
21.13150298,2.890371758,8.411832676,1.609437912,-2.048389066,-2.120263536
21.13150298,2.890371758,8.411832676,1.609437912,-2.027028415,-2.079441542
21.13150298,2.890371758,8.411832676,1.609437912,-2.005909617,-2.040220829
21.13150298,2.890371758,8.411832676,1.609437912,-1.985428318,-2.002480501
21.13150298,2.890371758,8.411832676,1.609437912,-1.965161381,-1.966112856
21.13150298,2.890371758,8.411832676,1.609437912,-1.944911468,-1.931021537
21.13150298,2.890371758,8.411832676,1.609437912,-1.925630542,-1.897119985
21.13150298,2.890371758,8.411832676,1.609437912,-1.906157918,-1.864330162
21.13150298,2.890371758,8.411832676,1.609437912,-1.887239179,-1.832581464
21.13150298,2.890371758,8.411832676,1.609437912,-1.868136058,-1.801809805
21.13150298,2.890371758,8.411832676,1.609437912,-1.849566243,-1.771956842
21.13150298,2.890371758,8.411832676,1.609437912,-1.831334989,-1.742969305
21.13150298,2.890371758,8.411832676,1.609437912,-1.81326118,-1.714798428
21.13150298,2.890371758,8.411832676,1.609437912,-1.795176294,-1.687399454
21.13150298,2.890371758,8.411832676,1.609437912,-1.777575708,-1.660731207
21.13150298,2.890371758,8.411832676,1.609437912,-1.760439821,-1.63475572
21.13150298,2.890371758,8.411832676,1.609437912,-1.743907892,-1.609437912
21.13150298,2.890371758,8.411832676,1.609437912,-1.727644828,-1.5847453
21.13150298,2.890371758,8.411832676,1.609437912,-1.711031617,-1.560647748
21.13150298,2.890371758,8.411832676,1.609437912,-1.69514025,-1.537117251
21.13150298,2.890371758,8.411832676,1.609437912,-1.679645303,-1.514127733
21.13150298,2.890371758,8.411832676,1.609437912,-1.664386791,-1.491654877
21.13150298,2.890371758,8.411832676,1.609437912,-1.64964451,-1.46967597
21.13150298,2.890371758,8.411832676,1.609437912,-1.635257822,-1.448169765
21.13150298,2.890371758,8.411832676,1.609437912,-1.621075179,-1.427116356
21.13150298,2.890371758,8.411832676,1.609437912,-1.606953388,-1.406497068
21.13150298,2.890371758,8.411832676,1.609437912,-1.593435055,-1.386294361
21.13150298,2.890371758,8.411832676,1.609437912,-1.580097033,-1.366491734
21.13150298,2.890371758,8.411832676,1.609437912,-1.566934575,-1.347073648
21.13150298,2.890371758,8.411832676,1.609437912,-1.554203909,-1.328025453
21.13150298,2.890371758,8.411832676,1.609437912,-1.541633278,-1.30933332
21.13150298,2.890371758,8.411832676,1.609437912,-1.528837198,-1.290984181
21.13150298,2.890371758,8.411832676,1.609437912,-1.516328348,-1.272965676
21.13150298,2.890371758,8.411832676,1.609437912,-1.501867862,-1.255266099
21.13150298,2.890371758,8.411832676,1.609437912,-1.485785016,-1.237874356
21.13150298,2.890371758,8.411832676,1.609437912,-1.475365731,-1.220779923
21.13150298,2.890371758,8.411832676,1.609437912,-1.463980863,-1.203972804
21.13150298,2.890371758,8.411832676,1.609437912,-1.452724153,-1.187443502
21.13150298,2.890371758,8.411832676,1.609437912,-1.441592748,-1.171182982
21.13150298,2.890371758,8.411832676,1.609437912,-1.43116029,-1.15518264
21.13150298,2.890371758,8.411832676,1.609437912,-1.421063829,-1.139434283
21.13150298,2.890371758,8.411832676,1.609437912,-1.410164539,-1.123930097
21.13150298,2.890371758,8.411832676,1.609437912,-1.400388631,-1.108662625
21.13150298,2.890371758,8.411832676,1.609437912,-1.391150433,-1.093624747
21.13150298,2.890371758,8.411832676,1.609437912,-1.380680287,-1.078809661
21.13150298,2.890371758,8.411832676,1.609437912,-1.371730217,-1.064210862
21.13150298,2.890371758,8.411832676,1.609437912,-1.362967246,-1.049822124
21.13150298,2.890371758,8.411832676,1.609437912,-1.353533214,-1.03563749
21.13150298,2.890371758,8.411832676,1.609437912,-1.344927583,-1.021651248
21.13150298,2.890371758,8.411832676,1.609437912,-1.336395378,-1.007857925
21.13150298,2.890371758,8.411832676,1.609437912,-1.327727369,-0.994252273
21.13150298,2.890371758,8.411832676,1.609437912,-1.319443175,-0.980829253
21.13150298,2.890371758,8.411832676,1.609437912,-1.31112477,-0.967584026
21.13150298,2.890371758,8.411832676,1.609437912,-1.302976426,-0.954511945
21.13150298,2.890371758,8.411832676,1.609437912,-1.294793322,-0.94160854
21.13150298,2.890371758,8.411832676,1.609437912,-1.287375486,-0.928869514
21.13150298,2.890371758,8.411832676,1.609437912,-1.280012268,-0.916290732
21.13150298,2.890371758,8.411832676,1.609437912,-1.272899722,-0.903868212
21.13150298,2.890371758,8.411832676,1.609437912,-1.265935154,-0.891598119
21.13150298,2.890371758,8.411832676,1.609437912,-1.259018756,-0.879476759
21.13150298,2.890371758,8.411832676,1.609437912,-1.252246285,-0.867500568
21.13150298,2.890371758,8.411832676,1.609437912,-1.245710942,-0.85566611
21.13150298,2.890371758,8.411832676,1.609437912,-1.2394084,-0.84397007
21.13150298,2.890371758,8.411832676,1.609437912,-1.233145332,-0.832409248
21.13150298,2.890371758,8.411832676,1.609437912,-1.227015261,-0.820980552
21.13150298,2.890371758,8.411832676,1.609437912,-1.220922539,-0.809680997
21.13150298,2.890371758,8.411832676,1.609437912,-1.215052502,-0.798507696
21.13150298,2.890371758,8.411832676,1.609437912,-1.209309086,-0.78745786
21.13150298,2.890371758,8.411832676,1.609437912,-1.203598469,-0.776528789
21.13150298,2.890371758,8.411832676,1.609437912,-1.198011606,-0.765717873
21.13150298,2.890371758,8.411832676,1.609437912,-1.192546614,-0.755022584
21.13150298,2.890371758,8.411832676,1.609437912,-1.187201672,-0.744440475
21.13150298,2.890371758,8.411832676,1.609437912,-1.181885147,-0.733969175
21.13150298,2.890371758,8.411832676,1.609437912,-1.176686139,-0.723606388
21.13150298,2.890371758,8.411832676,1.609437912,-1.171514022,-0.713349888
21.13150298,2.890371758,8.411832676,1.609437912,-1.166457009,-0.703197516
21.13150298,2.890371758,8.411832676,1.609437912,-1.161513496,-0.693147181
21.13150298,2.890371758,8.411832676,1.609437912,-1.156594301,-0.68319685
21.13150298,2.890371758,8.411832676,1.609437912,-1.1518736,-0.673344553
21.13150298,2.890371758,8.411832676,1.609437912,-1.147088277,-0.663588378
21.13150298,2.890371758,8.411832676,1.609437912,-1.142412134,-0.653926467
21.13150298,2.890371758,8.411832676,1.609437912,-1.137843752,-0.644357016
21.13150298,2.890371758,8.411832676,1.609437912,-1.133210539,-0.634878272
21.13150298,2.890371758,8.411832676,1.609437912,-1.128683905,-0.625488532
21.13150298,2.890371758,8.411832676,1.609437912,-1.124262505,-0.616186139
21.13150298,2.890371758,8.411832676,1.609437912,-1.119860568,-0.606969484
21.13150298,2.890371758,8.411832676,1.609437912,-1.115477923,-0.597837001
21.13150298,2.890371758,8.411832676,1.609437912,-1.111198136,-0.588787165
21.13150298,2.890371758,8.411832676,1.609437912,-1.107019974,-0.579818495
21.13150298,2.890371758,8.411832676,1.609437912,-1.102776156,-0.570929548
21.13150298,2.890371758,8.411832676,1.609437912,-1.098632962,-0.562118918
21.13150298,2.890371758,8.411832676,1.609437912,-1.094589218,-0.553385238
21.13150298,2.890371758,8.411832676,1.609437912,-1.09056176,-0.544727175
21.13150298,2.890371758,8.411832676,1.609437912,-1.086550457,-0.536143432
21.13150298,2.890371758,8.411832676,1.609437912,-1.082555181,-0.527632742
21.13150298,2.890371758,8.411832676,1.609437912,-1.078494756,-0.519193873
21.13150298,2.890371758,8.411832676,1.609437912,-1.074450752,-0.510825624
21.13150298,2.890371758,8.411832676,1.609437912,-1.070423036,-0.502526821
21.13150298,2.890371758,8.411832676,1.609437912,-1.06633141,-0.494296322
21.13150298,2.890371758,8.411832676,1.609437912,-1.062176722,-0.486133011
21.13150298,2.890371758,8.411832676,1.609437912,-1.05811863,-0.478035801
21.13150298,2.890371758,8.411832676,1.609437912,-1.053997854,-0.470003629
21.13150298,2.890371758,8.411832676,1.609437912,-1.049815234,-0.46203546
21.13150298,2.890371758,8.411832676,1.609437912,-1.045650034,-0.45413028
21.13150298,2.890371758,8.411832676,1.609437912,-1.041345923,-0.446287103
21.13150298,2.890371758,8.411832676,1.609437912,-1.037060258,-0.438504962
21.13150298,2.890371758,8.411832676,1.609437912,-1.032638047,-0.430782916
21.13150298,2.890371758,8.411832676,1.609437912,-1.028235305,-0.423120043
21.13150298,2.890371758,8.411832676,1.609437912,-1.023851863,-0.415515444
21.13150298,2.890371758,8.411832676,1.609437912,-1.019334763,-0.407968238
21.13150298,2.890371758,8.411832676,1.609437912,-1.014914024,-0.400477567
21.13150298,2.890371758,8.411832676,1.609437912,-1.010361319,-0.393042588
21.13150298,2.890371758,8.411832676,1.609437912,-1.005829247,-0.385662481
21.13150298,2.890371758,8.411832676,1.609437912,-1.001317622,-0.378336441
21.13150298,2.890371758,8.411832676,1.609437912,-0.996751575,-0.371063681
21.13150298,2.890371758,8.411832676,1.609437912,-0.99213194,-0.363843433
21.13150298,2.890371758,8.411832676,1.609437912,-0.987459555,-0.356674944
21.13150298,2.890371758,8.411832676,1.609437912,-0.982735253,-0.349557476
21.13150298,2.890371758,8.411832676,1.609437912,-0.97795987,-0.342490309
21.13150298,2.890371758,8.411832676,1.609437912,-0.973207183,-0.335472736
21.13150298,2.890371758,8.411832676,1.609437912,-0.968476977,-0.328504067
21.13150298,2.890371758,8.411832676,1.609437912,-0.963696784,-0.321583624
21.13150298,2.890371758,8.411832676,1.609437912,-0.958939333,-0.314710745
21.13150298,2.890371758,8.411832676,1.609437912,-0.954132838,-0.30788478
21.13150298,2.890371758,8.411832676,1.609437912,-0.949349336,-0.301105093
21.13150298,2.890371758,8.411832676,1.609437912,-0.944446843,-0.294371061
21.13150298,2.890371758,8.411832676,1.609437912,-0.939638801,-0.287682072
21.13150298,2.890371758,8.411832676,1.609437912,-0.934713376,-0.28103753
21.13150298,2.890371758,8.411832676,1.609437912,-0.929881941,-0.274436846
21.13150298,2.890371758,8.411832676,1.609437912,-0.924934713,-0.267879445
21.13150298,2.890371758,8.411832676,1.609437912,-0.92001184,-0.261364764
21.13150298,2.890371758,8.411832676,1.609437912,-0.915044257,-0.25489225
21.13150298,2.890371758,8.411832676,1.609437912,-0.910032747,-0.248461359
21.13150298,2.890371758,8.411832676,1.609437912,-0.904978092,-0.242071561
21.13150298,2.890371758,8.411832676,1.609437912,-0.899948857,-0.235722334
21.13150298,2.890371758,8.411832676,1.609437912,-0.894877338,-0.229413164
21.13150298,2.890371758,8.411832676,1.609437912,-0.889764302,-0.223143551
21.13150298,2.890371758,8.411832676,1.609437912,-0.884610514,-0.216913002
21.13150298,2.890371758,8.411832676,1.609437912,-0.879416735,-0.210721031
21.13150298,2.890371758,8.411832676,1.609437912,-0.874183722,-0.204567166
21.13150298,2.890371758,8.411832676,1.609437912,-0.868912229,-0.198450939
21.13150298,2.890371758,8.411832676,1.609437912,-0.863603004,-0.192371893
21.13150298,2.890371758,8.411832676,1.609437912,-0.858256792,-0.186329578
21.13150298,2.890371758,8.411832676,1.609437912,-0.852874333,-0.180323554
21.13150298,2.890371758,8.411832676,1.609437912,-0.84739204,-0.174353387
21.13150298,2.890371758,8.411832676,1.609437912,-0.84187567,-0.168418652
21.13150298,2.890371758,8.411832676,1.609437912,-0.836262336,-0.162518929
21.13150298,2.890371758,8.411832676,1.609437912,-0.830617083,-0.15665381
21.13150298,2.890371758,8.411832676,1.609437912,-0.824877734,-0.15082289
21.13150298,2.890371758,8.411832676,1.609437912,-0.819108608,-0.145025772
21.13150298,2.890371758,8.411832676,1.609437912,-0.813186082,-0.139262067
21.13150298,2.890371758,8.411832676,1.609437912,-0.807174847,-0.133531393
21.13150298,2.890371758,8.411832676,1.609437912,-0.801138116,-0.127833372
21.13150298,2.890371758,8.411832676,1.609437912,-0.794954486,-0.122167634
21.13150298,2.890371758,8.411832676,1.609437912,-0.788626891,-0.116533816
21.13150298,2.890371758,8.411832676,1.609437912,-0.78221855,-0.110931561
21.13150298,2.890371758,8.411832676,1.609437912,-0.77567139,-0.105360516
21.13150298,2.890371758,8.411832676,1.609437912,-0.768988389,-0.099820335
21.13150298,2.890371758,8.411832676,1.609437912,-0.762172538,-0.094310679
21.13150298,2.890371758,8.411832676,1.609437912,-0.755109531,-0.088831214
21.13150298,2.890371758,8.411832676,1.609437912,-0.747921351,-0.083381609
21.13150298,2.890371758,8.411832676,1.609437912,-0.740495431,-0.077961541
21.13150298,2.890371758,8.411832676,1.609437912,-0.732837412,-0.072570693
21.13150298,2.890371758,8.411832676,1.609437912,-0.724953008,-0.06720875
21.13150298,2.890371758,8.411832676,1.609437912,-0.716791548,-0.061875404
21.13150298,2.890371758,8.411832676,1.609437912,-0.708304298,-0.056570351
21.13150298,2.890371758,8.411832676,1.609437912,-0.699444574,-0.051293294
21.13150298,2.890371758,8.411832676,1.609437912,-0.69022283,-0.046043939
21.13150298,2.890371758,8.411832676,1.609437912,-0.680431968,-0.040821995
21.13150298,2.890371758,8.411832676,1.609437912,-0.669927783,-0.035627178
21.13150298,2.890371758,8.411832676,1.609437912,-0.658680276,-0.030459207
21.13150298,2.890371758,8.411832676,1.609437912,-0.646399791,-0.025317808
21.13150298,2.890371758,8.411832676,1.609437912,-0.632606469,-0.020202707
21.13150298,2.890371758,8.411832676,1.609437912,-0.616751097,-0.015113638
21.13150298,2.890371758,8.411832676,1.609437912,-0.597679775,-0.010050336
21.13150298,2.890371758,8.411832676,1.609437912,-0.574206379,-0.005012542
21.13150298,2.890371758,8.411832676,1.609437912,-0.540944583,6.66134E-16
21.18557021,2.944438979,8.411832676,1.609437912,-3.42151696,-5.298317367
21.18557021,2.944438979,8.411832676,1.609437912,-3.165338618,-4.605170186
21.18557021,2.944438979,8.411832676,1.609437912,-3.000145279,-4.199705078
21.18557021,2.944438979,8.411832676,1.609437912,-2.880763915,-3.912023005
21.18557021,2.944438979,8.411832676,1.609437912,-2.796007331,-3.688879454
21.18557021,2.944438979,8.411832676,1.609437912,-2.720384866,-3.506557897
21.18557021,2.944438979,8.411832676,1.609437912,-2.660671698,-3.352407217
21.18557021,2.944438979,8.411832676,1.609437912,-2.605816144,-3.218875825
21.18557021,2.944438979,8.411832676,1.609437912,-2.555587245,-3.101092789
21.18557021,2.944438979,8.411832676,1.609437912,-2.509793605,-2.995732274
21.18557021,2.944438979,8.411832676,1.609437912,-2.469907959,-2.900422094
21.18557021,2.944438979,8.411832676,1.609437912,-2.430298821,-2.813410717
21.18557021,2.944438979,8.411832676,1.609437912,-2.393405611,-2.733368009
21.18557021,2.944438979,8.411832676,1.609437912,-2.359282734,-2.659260037
21.18557021,2.944438979,8.411832676,1.609437912,-2.327698139,-2.590267165
21.18557021,2.944438979,8.411832676,1.609437912,-2.298452216,-2.525728644
21.18557021,2.944438979,8.411832676,1.609437912,-2.269770597,-2.465104022
21.18557021,2.944438979,8.411832676,1.609437912,-2.24292688,-2.407945609
21.18557021,2.944438979,8.411832676,1.609437912,-2.218303938,-2.353878387
21.18557021,2.944438979,8.411832676,1.609437912,-2.194520115,-2.302585093
21.18557021,2.944438979,8.411832676,1.609437912,-2.171288847,-2.253794929
21.18557021,2.944438979,8.411832676,1.609437912,-2.148821363,-2.207274913
